"","ID","alterID","aRelationType","aAge","aGender","aOccupation","aFamilyStatus","aRelationLength","aStrongTieDiscuss","aStrongTieHelp","aF2f","aPhone","aEmail","aSNS","egoAlterDist_m"
"1280","SR8850375",24,"Other relative","60-64","Female","Home maker","Married with children","More than 10 years",1,1,"1-3 times/year","Never","Never","Never",85540.9716918582
"1281","SR8850375",25,"Other relative","60-64","Male","Home maker","Married with children","More than 10 years",0,0,"4-11 times/year","4-11 times/year","Never","Never",20907.803028813
"1282","SR8860329",0,"Spouse/partner","60-64","Female","Unemployed/retired","Married with children","More than 10 years",1,1,"Several times a day","4-11 times/year","Never","1-3 times/week",0
"1283","SR8860329",1,"Child","35-39","Male","Full time","Married with children","More than 10 years",1,1,"4-11 times/year","1-3 times/year","Never","1-2 times/month",66551.9622990499
"1284","SR8860329",2,"Child","35-39","Female","Full time","Single","More than 10 years",1,1,"4-11 times/year","1-2 times/month","Never","1-3 times/week",82241.8945997488
"1285","SR8860329",4,"Neighbor","60-64","Male","Unemployed/retired","Married with children","More than 10 years",0,1,"1-2 times/month","1-3 times/year","Never","Never",262.405261063997
"1286","SR8860329",5,"Neighbor","60-64","Male","Unemployed/retired","Married with children","More than 10 years",0,0,"1-2 times/month","1-3 times/year","Never","Never",262.405261063997
"1287","SR8860329",6,"Club/circle friend","60-64","Male","Unemployed/retired","Married with children","1-5 years",0,0,"1-2 times/month","1-3 times/year","Never","Never",2864.24745046099
"1288","SR8860329",7,"Work friend","60-64","Male","Full time","Married with children","More than 10 years",1,0,"1-3 times/year","1-3 times/year","Never","Never",18103.1380084268
"1289","SR8860329",8,"School friend","60-64","Male","Full time","Married with children","More than 10 years",0,0,"1-3 times/year","1-3 times/year","Never","Never",262.405261063997
"1290","SR9000194",0,"Club/circle friend","30-34","Female","Home maker","Married with children","More than 10 years",0,0,"3-4 times/month","1-2 times/month","1-3 times/week","Never",24243.8860193275
"1291","SR9000194",1,"Club/circle friend","35-39","Female","Home maker","Married with children","More than 10 years",0,1,"3-4 times/month","1-2 times/month","4-7 times/week","Never",24243.8860193275
"1292","SR9000194",2,"Club/circle friend","55-59","Female","Home maker","Married with children","More than 10 years",1,0,"4-11 times/year","1-3 times/week","1-3 times/week","Never",24243.8860193275
"1293","SR9000194",3,"Neighbor","60-64","Female","Unemployed/retired","Married with children","More than 10 years",1,1,"Several times a day","1-3 times/week","4-7 times/week","Never",44349.0649490527
"1294","SR9000194",4,"Other friend","60-64","Female","Unemployed/retired","Married with children","More than 10 years",0,0,"1-3 times/year","1-2 times/month","1-3 times/week","Never",44349.0649490527
"1295","SR9000194",5,"Child","25-29","Male","Full time","Married with children","More than 10 years",1,0,"Several times a day","1-3 times/week","Never","Never",74694.7184625274
"1296","SR9010258",0,"Work friend","50-54","Male","Full time","Married with children","More than 10 years",1,0,"1-3 times/year","1-3 times/year","1-3 times/year","Never",13247.0868400813
"1297","SR9010258",1,"Club/circle friend","60-64","Male","Full time","Married with children","More than 10 years",1,1,"4-11 times/year","1-3 times/year","1-2 times/month","Never",66838.3733225893
"1298","SR9010258",2,"Club/circle friend","55-59","Male","Full time","Married with children","More than 10 years",0,0,"4-11 times/year","1-3 times/year","1-2 times/month","Never",2429.20060549307
"1299","SR9010258",3,"Club/circle friend","60-64","Male","Unemployed/retired","Married with children","More than 10 years",0,0,"4-11 times/year","1-3 times/year","1-2 times/month","1-3 times/year",66838.3733225893
"1300","SR9010258",4,"Club/circle friend","55-59","Male","Full time","Married with children","More than 10 years",0,0,"1-2 times/month","1-3 times/year","1-2 times/month","Never",13239.9223862593
"1301","SR9010258",5,"Other friend","50-54","Female","Part time","Married with children","More than 10 years",0,0,"1-3 times/year","1-3 times/year","1-2 times/month","Never",16801.5944941488
"1302","SR9010258",6,"Other friend","55-59","Male","Full time","Married with children","More than 10 years",0,0,"1-3 times/year","Never","1-2 times/month","Never",16801.5944941488
"1303","SR9010258",7,"Club/circle friend","60-64","Male","Full time","Married, no children","More than 10 years",1,0,"4-11 times/year","1-3 times/year","1-2 times/month","1-3 times/year",18419.3662595027
"1304","SR9010258",8,"Other relative","20-24","Female","Student","Single","More than 10 years",1,1,"1-3 times/year","Never","4-11 times/year","1-3 times/year",12196.8623487599
"1305","SR9010258",9,"In-law","60-64","Male","Full time","Married with children","More than 10 years",1,1,"1-3 times/year","Never","1-3 times/year","Never",12196.8623487599
"1306","SR9010258",10,"Sibling","50-54","Female","Part time","Married with children","More than 10 years",1,1,"4-11 times/year","1-3 times/year","4-11 times/year","Never",12196.8623487599
"1307","SR9010258",11,"Other friend","60-64","Male","Part time","Married with children","More than 10 years",1,0,"1-3 times/year","Never","1-3 times/year","Never",18246.7912999135
"1308","SR9010258",12,"Other friend","over 65","Male","Unemployed/retired","Married, no children","More than 10 years",0,0,"1-3 times/year","Never","1-3 times/year","1-3 times/year",39228.2011811302
"1309","SR9020593",0,"School friend","60-64","Female","Part time","Widowed","More than 10 years",0,0,"Never","1-3 times/year","Never","3-4 times/month",30535.8493382904
"1310","SR9020593",1,"School friend","60-64","Female","Part time","Widowed","More than 10 years",0,0,"1-3 times/year","1-2 times/month","Never","Never",12224.680411159
"1311","SR9020593",2,"School friend","60-64","Female","Home maker","Married with children","More than 10 years",1,0,"1-3 times/year","4-11 times/year","Never","1-3 times/year",438128.858491299
"1312","SR9020593",3,"Other friend","55-59","Female","Home maker","Married with children","More than 10 years",0,1,"3-4 times/month","4-7 times/week","3-4 times/month","3-4 times/month",23288.3415551472
"1313","SR9020593",4,"Other friend","over 65","Female","Student","Married with children","More than 10 years",0,0,"1-3 times/year","1-3 times/year","Never","Never",2332.46593696178
"1314","SR9020593",5,"Other relative","over 65","Female","Student","Married with children","More than 10 years",1,0,"Never","1-3 times/year","Never","Never",9318.96621683499
"1315","SR9020593",6,"Club/circle friend","over 65","Female","Freelance","Widowed","More than 10 years",0,0,"4-11 times/year","1-3 times/year","4-11 times/year","Never",2979.92643718122
"1316","SR9050735",0,"Club/circle friend","60-64","Male","Full time","Married with children","More than 10 years",0,0,"3-4 times/month","3-4 times/month","1-3 times/week","Never",1387.75218067781
"1317","SR9050735",1,"Club/circle friend","60-64","Female","Part time","Divorced","More than 10 years",0,1,"4-11 times/year","4-11 times/year","4-11 times/year","Never",1585.02157515587
"1318","SR9050735",2,"Club/circle friend","60-64","Male","Part time","Married with children","More than 10 years",0,1,"1-2 times/month","4-11 times/year","1-2 times/month","Never",1594.79957740644
"1319","SR9050735",3,"Club/circle friend","60-64","Female","Home maker","Married with children","More than 10 years",0,0,"4-11 times/year","4-11 times/year","Never","Never",1387.75218067781
"1320","SR9050735",4,"Club/circle friend","60-64","Female","Part time","Married with children","More than 10 years",0,0,"1-2 times/month","1-3 times/year","1-3 times/year","Never",15826.0648055222
"1321","SR9200558",0,"In-law","over 65","Male","Unemployed/retired","Married with children","More than 10 years",0,0,"4-11 times/year","Never","Never","Never",56672.279195543
"1322","SR9200558",1,"In-law","over 65","Female","Unemployed/retired","Married with children","More than 10 years",0,0,"4-11 times/year","Never","Never","Never",4403.15555370623
"1323","SR9200558",2,"Child","over 65","Female","Unemployed/retired","Married with children","More than 10 years",0,0,"Several times a day","Never","Never","Never",0
"1324","SR9200558",3,"Child","40-44","Female","Full time","Married, no children","More than 10 years",0,0,"1-3 times/year","Never","Never","Never",9562.03652352593
"1325","SR9200558",4,"In-law","40-44","Female","Freelance","Married, no children","More than 10 years",0,0,"1-2 times/month","Never","Never","Never",971.918277382808
"1326","SR9200558",5,"Other relative","60-64","Male","Unemployed/retired","Married with children","More than 10 years",0,0,"1-2 times/month","Never","Never","Never",971.918277382808
"1327","SR9200558",6,"Work friend","60-64","Female","Unemployed/retired","Married with children","More than 10 years",0,0,"1-3 times/year","Never","Never","Never",971.918277382808
"1328","SR9270348",0,"Other relative","60-64","Female","Home maker","Married with children","More than 10 years",1,1,"4-11 times/year","1-3 times/year","3-4 times/month","Never",181548.150380864
"1329","SR9270348",1,"School friend","60-64","Female","Full time","Married with children","More than 10 years",0,0,"4-11 times/year","1-3 times/year","1-2 times/month","Never",17962.1558116589
"1330","SR9270348",2,"School friend","60-64","Female","Part time","Married with children","More than 10 years",0,0,"4-11 times/year","Never","4-11 times/year","Never",30238.4392244371
"1331","SR9270348",3,"School friend","60-64","Female","Unemployed/retired","Widowed","More than 10 years",1,1,"4-11 times/year","Never","4-11 times/year","Never",21654.7287297467
"1332","SR9270348",4,"Work friend","60-64","Female","Unemployed/retired","Single","More than 10 years",0,0,"1-2 times/month","Never","1-2 times/month","Never",12040.6442403887
"1333","SR9270348",5,"Club/circle friend","60-64","Female","Home maker","Married with children","More than 10 years",1,1,"1-3 times/year","1-3 times/year","4-11 times/year","Never",45155.9713063257
"1334","SR9270348",6,"Other friend","60-64","Female","Part time","Married with children","More than 10 years",0,0,"1-3 times/week","4-11 times/year","3-4 times/month","Never",526.130569318459
"1335","SR9270348",7,"Other friend","55-59","Female","Home maker","Married with children","More than 10 years",1,0,"1-2 times/month","1-3 times/year","1-2 times/month","Never",526.130569318459
"1336","SR9270348",8,"Work friend","60-64","Female","Part time","Married with children","More than 10 years",0,0,"4-11 times/year","1-3 times/year","1-2 times/month","Never",2713.88346517704
"1337","SR9270348",9,"Work friend","60-64","Female","Part time","Divorced","More than 10 years",0,0,"4-11 times/year","1-3 times/year","4-11 times/year","Never",20278.4381332461
"1338","SR9270348",10,"Work friend","60-64","Female","Unemployed/retired","Divorced","More than 10 years",0,0,"1-3 times/year","Never","4-11 times/year","Never",4389.42582127663
"1339","SR9270348",11,"School friend","60-64","Female","Home maker","Married with children","More than 10 years",0,0,"1-3 times/year","Never","4-11 times/year","Never",2296.32118427856
"1340","SR9270348",12,"School friend","60-64","Female","Part time","Married with children","More than 10 years",0,0,"1-3 times/year","Never","1-3 times/year","Never",127789.491426109
"1341","SR9270348",13,"School friend","60-64","Female","Part time","Married with children","More than 10 years",0,1,"1-3 times/year","Never","4-11 times/year","Never",1433015.09729747
"1342","SR9270348",14,"Other relative","60-64","Female","Home maker","Married with children","More than 10 years",0,0,"4-11 times/year","4-11 times/year","4-11 times/year","Never",6731.70400115606
"1343","SR9270348",15,"School friend","60-64","Female","Home maker","Married with children","More than 10 years",0,0,"1-3 times/year","Never","4-11 times/year","Never",38501.0032805543
"1344","SR9270348",16,"Work friend","60-64","Female","Unemployed/retired","Married, no children","More than 10 years",0,0,"1-3 times/year","Never","1-3 times/year","Never",18730.8225898047
"1345","SR9270348",17,"Work friend","60-64","Female","Unemployed/retired","Married with children","More than 10 years",0,0,"1-3 times/year","Never","1-3 times/year","Never",300192.428554777
